car_numbers1,car_numbers2,car_numbers3,car_numbers4,duration1,duration3,total_waiting_time
300,320,330,220,42,18,907.0
300,320,330,220,42,20,889.0
300,320,330,220,42,22,974.0
300,320,330,220,42,24,998.0
300,320,330,220,42,26,933.0
300,320,330,220,42,28,938.0
300,320,330,220,42,30,1037.0
300,320,330,220,42,32,999.0
300,320,330,220,42,34,1077.0
300,320,330,220,42,36,1111.0
300,320,330,220,42,38,1115.0
300,320,330,220,42,40,1128.0
300,320,330,220,42,42,1226.0
300,320,330,220,42,44,1224.0
300,320,330,220,42,46,1203.0
300,320,330,220,42,48,1297.0
300,320,330,220,42,50,1342.0
300,320,330,220,42,52,1362.0
300,320,330,220,42,54,1396.0
300,320,330,220,42,56,1515.0
300,320,330,220,42,58,1573.0
300,320,330,220,44,10,1458.0
300,320,330,220,44,12,1198.0
300,320,330,220,44,14,1164.0
300,320,330,220,44,16,1061.0
300,320,330,220,44,18,972.0
300,320,330,220,44,20,1004.0
300,320,330,220,44,22,984.0
300,320,330,220,44,24,947.0
300,320,330,220,44,26,908.0
300,320,330,220,44,28,1005.0
300,320,330,220,44,30,1038.0
300,320,330,220,44,32,996.0
300,320,330,220,44,34,1106.0
300,320,330,220,44,36,1068.0
300,320,330,220,44,38,1164.0
300,320,330,220,44,40,1172.0
300,320,330,220,44,42,1241.0
300,320,330,220,44,44,1235.0
300,320,330,220,44,46,1334.0
300,320,330,220,44,48,1369.0
300,320,330,220,44,50,1276.0
300,320,330,220,44,52,1422.0
300,320,330,220,44,54,1486.0
300,320,330,220,44,56,1535.0
300,320,330,220,44,58,1629.0
300,320,330,220,46,10,1552.0
300,320,330,220,46,12,1287.0
300,320,330,220,46,14,1140.0
300,320,330,220,46,16,1116.0
300,320,330,220,46,18,1026.0
300,320,330,220,46,20,1093.0
300,320,330,220,46,22,952.0
300,320,330,220,46,24,923.0
300,320,330,220,46,26,948.0
300,320,330,220,46,28,1011.0
300,320,330,220,46,30,1028.0
300,320,330,220,46,32,1145.0
300,320,330,220,46,34,1098.0
300,320,330,220,46,36,1113.0
300,320,330,220,46,38,1202.0
300,320,330,220,46,40,1269.0
300,320,330,220,46,42,1166.0
300,320,330,220,46,44,1317.0
300,320,330,220,46,46,1342.0
300,320,330,220,46,48,1297.0
300,320,330,220,46,50,1387.0
300,320,330,220,46,52,1444.0
300,320,330,220,46,54,1559.0
300,320,330,220,46,56,1511.0
300,320,330,220,46,58,1619.0
300,320,330,220,48,10,1609.0
300,320,330,220,48,12,1261.0
300,320,330,220,48,14,1195.0
300,320,330,220,48,16,1125.0
300,320,330,220,48,18,1053.0
300,320,330,220,48,20,1009.0
300,320,330,220,48,22,969.0
300,320,330,220,48,24,904.0
300,320,330,220,48,26,966.0
300,320,330,220,48,28,977.0
300,320,330,220,48,30,974.0
300,320,330,220,48,32,1001.0
300,320,330,220,48,34,1011.0
300,320,330,220,48,36,1150.0
300,320,330,220,48,38,1122.0
300,320,330,220,48,40,1113.0
300,320,330,220,48,42,1203.0
300,320,330,220,48,44,1218.0
300,320,330,220,48,46,1229.0
300,320,330,220,48,48,1201.0
300,320,330,220,48,50,1364.0
300,320,330,220,48,52,1359.0
300,320,330,220,48,54,1425.0
300,320,330,220,48,56,1519.0
300,320,330,220,48,58,1491.0
300,320,330,220,50,10,1536.0
300,320,330,220,50,12,1254.0
300,320,330,220,50,14,1335.0
300,320,330,220,50,16,1201.0
300,320,330,220,50,18,1025.0
300,320,330,220,50,20,1014.0
300,320,330,220,50,22,1042.0
300,320,330,220,50,24,973.0
300,320,330,220,50,26,1038.0
300,320,330,220,50,28,982.0
300,320,330,220,50,30,1035.0
300,320,330,220,50,32,1055.0
300,320,330,220,50,34,1155.0
300,320,330,220,50,36,1122.0
300,320,330,220,50,38,1115.0
300,320,330,220,50,40,1191.0
300,320,330,220,50,42,1193.0
300,320,330,220,50,44,1152.0
300,320,330,220,50,46,1230.0
300,320,330,220,50,48,1332.0
300,320,330,220,50,50,1331.0
300,320,330,220,50,52,1391.0
300,320,330,220,50,54,1435.0
300,320,330,220,50,56,1524.0
300,320,330,220,50,58,1554.0
300,320,330,220,52,10,1608.0
300,320,330,220,52,12,1354.0
300,320,330,220,52,14,1422.0
300,320,330,220,52,16,1119.0
300,320,330,220,52,18,1084.0
300,320,330,220,52,20,1178.0
300,320,330,220,52,22,1025.0
300,320,330,220,52,24,1043.0
300,320,330,220,52,26,989.0
300,320,330,220,52,28,1046.0
300,320,330,220,52,30,1072.0
300,320,330,220,52,32,1165.0
300,320,330,220,52,34,1125.0
300,320,330,220,52,36,1107.0
300,320,330,220,52,38,1187.0
300,320,330,220,52,40,1249.0
300,320,330,220,52,42,1136.0
300,320,330,220,52,44,1215.0
300,320,330,220,52,46,1320.0
300,320,330,220,52,48,1360.0
300,320,330,220,52,50,1419.0
300,320,330,220,52,52,1346.0
300,320,330,220,52,54,1489.0
300,320,330,220,52,56,1457.0
300,320,330,220,52,58,1527.0
300,320,330,220,54,10,1706.0
300,320,330,220,54,12,1439.0
300,320,330,220,54,14,1426.0
300,320,330,220,54,16,1183.0
300,320,330,220,54,18,1192.0
300,320,330,220,54,20,1200.0
300,320,330,220,54,22,1086.0
300,320,330,220,54,24,1033.0
300,320,330,220,54,26,1052.0
300,320,330,220,54,28,1087.0
300,320,330,220,54,30,1132.0
300,320,330,220,54,32,1167.0
300,320,330,220,54,34,1141.0
300,320,330,220,54,36,1177.0
300,320,330,220,54,38,1235.0
300,320,330,220,54,40,1125.0
300,320,330,220,54,42,1241.0
300,320,330,220,54,44,1289.0
300,320,330,220,54,46,1340.0
300,320,330,220,54,48,1353.0
300,320,330,220,54,50,1374.0
300,320,330,220,54,52,1522.0
300,320,330,220,54,54,1431.0
300,320,330,220,54,56,1564.0
300,320,330,220,54,58,1452.0
300,320,330,220,56,10,1778.0
300,320,330,220,56,12,1520.0
300,320,330,220,56,14,1484.0
300,320,330,220,56,16,1229.0
300,320,330,220,56,18,1161.0
300,320,330,220,56,20,1213.0
300,320,330,220,56,22,1028.0
300,320,330,220,56,24,1076.0
300,320,330,220,56,26,1097.0
300,320,330,220,56,28,1133.0
300,320,330,220,56,30,1168.0
300,320,330,220,56,32,1062.0
300,320,330,220,56,34,1176.0
300,320,330,220,56,36,1150.0
300,320,330,220,56,38,1108.0
300,320,330,220,56,40,1185.0
300,320,330,220,56,42,1226.0
300,320,330,220,56,44,1318.0
300,320,330,220,56,46,1268.0
300,320,330,220,56,48,1343.0
300,320,330,220,56,50,1328.0
300,320,330,220,56,52,1389.0
300,320,330,220,56,54,1410.0
300,320,330,220,56,56,1473.0
300,320,330,220,56,58,1486.0
300,320,330,220,58,10,1831.0
300,320,330,220,58,12,1621.0
300,320,330,220,58,14,1544.0
300,320,330,220,58,16,1249.0
300,320,330,220,58,18,1181.0
300,320,330,220,58,20,1167.0
300,320,330,220,58,22,1052.0
300,320,330,220,58,24,1090.0
300,320,330,220,58,26,1180.0
300,320,330,220,58,28,1083.0
300,320,330,220,58,30,1064.0
300,320,330,220,58,32,1098.0
300,320,330,220,58,34,1126.0
300,320,330,220,58,36,1091.0
300,320,330,220,58,38,1080.0
300,320,330,220,58,40,1212.0
300,320,330,220,58,42,1199.0
300,320,330,220,58,44,1240.0
300,320,330,220,58,46,1253.0
300,320,330,220,58,48,1298.0
300,320,330,220,58,50,1358.0
300,320,330,220,58,52,1329.0
300,320,330,220,58,54,1390.0
300,320,330,220,58,56,1417.0
300,320,330,220,58,58,1384.0
858,364,355,434,10,10,15052.0
858,364,355,434,10,15,27587.0
858,364,355,434,10,20,37466.0
858,364,355,434,10,25,46117.0
858,364,355,434,10,10,15052.0
858,364,355,434,10,15,27587.0
858,364,355,434,10,20,37466.0
858,364,355,434,10,25,46117.0
858,364,355,434,10,30,56328.0
858,364,355,434,10,35,67307.0
858,364,355,434,10,40,76409.0
858,364,355,434,10,45,84796.0
858,364,355,434,10,50,94246.0
858,364,355,434,10,55,105985.0
858,364,355,434,15,10,11479.0
858,364,355,434,15,15,12085.0
858,364,355,434,15,20,15890.0
858,364,355,434,15,25,21010.0
858,364,355,434,15,30,27402.0
858,364,355,434,15,35,32693.0
858,364,355,434,15,40,39134.0
858,364,355,434,15,45,45461.0
858,364,355,434,15,50,51737.0
858,364,355,434,15,55,57900.0
858,364,355,434,20,10,13301.0
858,364,355,434,20,15,12847.0
858,364,355,434,20,20,14679.0
858,364,355,434,20,25,18589.0
858,364,355,434,20,30,23624.0
858,364,355,434,20,35,28965.0
858,364,355,434,20,40,33846.0
858,364,355,434,20,45,39424.0
858,364,355,434,20,50,44769.0
858,364,355,434,20,55,49879.0
858,364,355,434,25,10,15405.0
858,364,355,434,25,15,13736.0
858,364,355,434,25,20,14759.0
858,364,355,434,25,25,17687.0
858,364,355,434,25,30,22057.0
858,364,355,434,25,35,26398.0
858,364,355,434,25,40,30796.0
858,364,355,434,25,45,35704.0
858,364,355,434,25,50,40581.0
858,364,355,434,25,55,44973.0
858,364,355,434,30,10,17418.0
858,364,355,434,30,15,15247.0
858,364,355,434,30,20,15703.0
858,364,355,434,30,25,17692.0
858,364,355,434,30,30,21326.0
858,364,355,434,30,35,25579.0
858,364,355,434,30,40,28931.0
858,364,355,434,30,45,33604.0
858,364,355,434,30,50,38324.0
858,364,355,434,30,55,41812.0
858,364,355,434,35,10,19556.0
858,364,355,434,35,15,16339.0
858,364,355,434,35,20,16631.0
858,364,355,434,35,25,18418.0
858,364,355,434,35,30,21599.0
858,364,355,434,35,35,24726.0
858,364,355,434,35,40,28231.0
858,364,355,434,35,45,32085.0
858,364,355,434,35,50,36052.0
858,364,355,434,35,55,40033.0
858,364,355,434,40,10,21766.0
858,364,355,434,40,15,17898.0
858,364,355,434,40,20,16948.0
858,364,355,434,40,25,18191.0
858,364,355,434,40,30,20788.0
858,364,355,434,40,35,24006.0
858,364,355,434,40,40,26994.0
858,364,355,434,40,45,30325.0
858,364,355,434,40,50,33920.0
858,364,355,434,40,55,37209.0
858,364,355,434,45,10,24105.0
858,364,355,434,45,15,19409.0
858,364,355,434,45,20,18309.0
858,364,355,434,45,25,18909.0
858,364,355,434,45,30,21362.0
858,364,355,434,45,35,23646.0
858,364,355,434,45,40,26455.0
858,364,355,434,45,45,29236.0
858,364,355,434,45,50,32396.0
858,364,355,434,45,55,35734.0
858,364,355,434,50,10,26478.0
858,364,355,434,50,15,20903.0
858,364,355,434,50,20,19517.0
858,364,355,434,50,25,19431.0
858,364,355,434,50,30,21592.0
858,364,355,434,50,35,23816.0
858,364,355,434,50,40,26120.0
858,364,355,434,50,45,28612.0
858,364,355,434,50,50,31748.0
858,364,355,434,50,55,34870.0
858,364,355,434,55,10,28665.0
858,364,355,434,55,15,22518.0
858,364,355,434,55,20,20187.0
858,364,355,434,55,25,19839.0
858,364,355,434,55,30,21405.0
858,364,355,434,55,35,22975.0
858,364,355,434,55,40,25195.0
858,364,355,434,55,45,27692.0
858,364,355,434,55,50,30140.0
858,364,355,434,55,55,32967.0
435,543,0,3,10,10,8732.0
435,543,0,3,10,15,18928.0
435,543,0,3,10,20,26876.0
435,543,0,3,10,25,34841.0
435,543,0,3,10,30,42599.0
435,543,0,3,10,35,51670.0
435,543,0,3,10,40,59154.0
435,543,0,3,10,45,66915.0
435,543,0,3,10,50,75413.0
435,543,0,3,10,55,82803.0
435,543,0,3,15,10,2864.0
435,543,0,3,15,15,5174.0
435,543,0,3,15,20,9011.0
435,543,0,3,15,25,14034.0
435,543,0,3,15,30,19029.0
435,543,0,3,15,35,24337.0
435,543,0,3,15,40,29520.0
435,543,0,3,15,45,34592.0
435,543,0,3,15,50,39739.0
435,543,0,3,15,55,44796.0
435,543,0,3,20,10,2490.0
435,543,0,3,20,15,4319.0
435,543,0,3,20,20,7032.0
435,543,0,3,20,25,11207.0
435,543,0,3,20,30,15831.0
435,543,0,3,20,35,20064.0
435,543,0,3,20,40,24483.0
435,543,0,3,20,45,28933.0
435,543,0,3,20,50,33985.0
435,543,0,3,20,55,38309.0
435,543,0,3,25,10,2235.0
435,543,0,3,25,15,3710.0
435,543,0,3,25,20,6069.0
435,543,0,3,25,25,9685.0
435,543,0,3,25,30,13765.0
435,543,0,3,25,35,17614.0
435,543,0,3,25,40,21789.0
435,543,0,3,25,45,25754.0
435,543,0,3,25,50,29716.0
435,543,0,3,25,55,34081.0
435,543,0,3,30,10,2022.0
435,543,0,3,30,15,3518.0
435,543,0,3,30,20,5518.0
435,543,0,3,30,25,8758.0
435,543,0,3,30,30,12485.0
435,543,0,3,30,35,16181.0
435,543,0,3,30,40,19830.0
435,543,0,3,30,45,23843.0
435,543,0,3,30,50,27594.0
435,543,0,3,30,55,31165.0
435,543,0,3,35,10,1812.0
435,543,0,3,35,15,3201.0
435,543,0,3,35,20,5607.0
435,543,0,3,35,25,8432.0
435,543,0,3,35,30,12416.0
435,543,0,3,35,35,15470.0
435,543,0,3,35,40,19088.0
435,543,0,3,35,45,22314.0
435,543,0,3,35,50,25631.0
435,543,0,3,35,55,29181.0
435,543,0,3,40,10,1595.0
435,543,0,3,40,15,2937.0
435,543,0,3,40,20,4672.0
435,543,0,3,40,25,7583.0
435,543,0,3,40,30,10683.0
435,543,0,3,40,35,14013.0
435,543,0,3,40,40,17036.0
435,543,0,3,40,45,20179.0
435,543,0,3,40,50,23481.0
435,543,0,3,40,55,26553.0
435,543,0,3,45,10,1510.0
435,543,0,3,45,15,2706.0
435,543,0,3,45,20,4520.0
435,543,0,3,45,25,7106.0
435,543,0,3,45,30,9943.0
435,543,0,3,45,35,13161.0
435,543,0,3,45,40,15761.0
435,543,0,3,45,45,19135.0
435,543,0,3,45,50,2634.0
435,543,0,3,45,55,2359.0
435,543,0,3,50,10,12770.0
435,543,0,3,50,15,8977.0
435,543,0,3,50,20,7178.0
435,543,0,3,50,25,5665.0
435,543,0,3,50,30,4778.0
435,543,0,3,50,35,4214.0
435,543,0,3,50,40,3663.0
435,543,0,3,50,45,3279.0
435,543,0,3,50,50,2942.0
435,543,0,3,50,55,2636.0
435,543,0,3,55,10,13875.0
435,543,0,3,55,15,9986.0
435,543,0,3,55,20,7881.0
435,543,0,3,55,25,6230.0
435,543,0,3,55,30,5289.0
435,543,0,3,55,35,4578.0
435,543,0,3,55,40,4046.0
435,543,0,3,55,45,3512.0
435,543,0,3,55,50,3227.0
435,543,0,3,55,55,2937.0
0,0,200,200,10,10,2767.0
0,0,200,200,10,15,2060.0
0,0,200,200,10,20,1691.0
0,0,200,200,10,25,1228.0
0,0,200,200,10,30,1079.0
0,0,200,200,10,35,1000.0
0,0,200,200,10,40,778.0
0,0,200,200,10,45,726.0
0,0,200,200,10,50,677.0
0,0,200,200,10,55,555.0
0,0,200,200,15,10,4060.0
0,0,200,200,15,15,2905.0
0,0,200,200,15,20,2395.0
0,0,200,200,15,25,1779.0
0,0,200,200,15,30,1483.0
0,0,200,200,15,35,1349.0
0,0,200,200,15,40,1156.0
0,0,200,200,15,45,1014.0
0,0,200,200,15,50,933.0
0,0,200,200,15,55,818.0
0,0,200,200,20,10,5290.0
0,0,200,200,20,15,3840.0
0,0,200,200,20,20,2994.0
0,0,200,200,20,25,2344.0
0,0,200,200,20,30,1984.0
0,0,200,200,20,35,1735.0
0,0,200,200,20,40,1489.0
0,0,200,200,20,45,1336.0
0,0,200,200,20,50,1219.0
0,0,200,200,20,55,1049.0
0,0,200,200,25,10,6551.0
0,0,200,200,25,15,4619.0
0,0,200,200,25,20,3747.0
0,0,200,200,25,25,2873.0
0,0,200,200,25,30,2456.0
0,0,200,200,25,35,2162.0
0,0,200,200,25,40,1839.0
0,0,200,200,25,45,1643.0
0,0,200,200,25,50,1451.0
0,0,200,200,25,55,1308.0
0,0,200,200,30,10,7724.0
0,0,200,200,30,15,5557.0
0,0,200,200,30,20,4342.0
0,0,200,200,30,25,3454.0
0,0,200,200,30,30,2861.0
0,0,200,200,30,35,2548.0
0,0,200,200,30,40,2177.0
0,0,200,200,30,45,1856.0
0,0,200,200,30,50,1744.0
0,0,200,200,30,55,1575.0
0,0,200,200,35,10,8892.0
0,0,200,200,35,15,6314.0
0,0,200,200,35,20,5040.0
0,0,200,200,35,25,3934.0
0,0,200,200,35,30,3383.0
0,0,200,200,35,35,2950.0
0,0,200,200,35,40,2534.0
0,0,200,200,35,45,2264.0
0,0,200,200,35,50,2015.0
0,0,200,200,35,55,1815.0
0,0,200,200,40,10,10111.0
0,0,200,200,40,15,7220.0
0,0,200,200,40,20,5750.0
0,0,200,200,40,25,4528.0
0,0,200,200,40,30,3836.0
0,0,200,200,40,35,3379.0
0,0,200,200,40,40,2907.0
0,0,200,200,40,45,2603.0
0,0,200,200,40,50,2318.0
0,0,200,200,40,55,2108.0
0,0,200,200,45,10,11436.0
0,0,200,200,45,15,8141.0
0,0,200,200,45,20,6396.0
0,0,200,200,45,25,5078.0
0,0,200,200,45,30,4332.0
0,0,200,200,45,35,3790.0
0,0,200,200,45,40,3284.0
0,0,200,200,45,45,2948.0
0,0,200,200,45,50,2634.0
0,0,200,200,45,55,2359.0
0,0,200,200,50,10,12770.0
0,0,200,200,50,15,8977.0
0,0,200,200,50,20,7178.0
0,0,200,200,50,25,5665.0
0,0,200,200,50,30,4778.0
0,0,200,200,50,35,4214.0
0,0,200,200,50,40,3663.0
0,0,200,200,50,45,3279.0
0,0,200,200,50,50,2942.0
0,0,200,200,50,55,2636.0
0,0,200,200,55,10,13875.0
0,0,200,200,55,15,9986.0
0,0,200,200,55,20,7881.0
0,0,200,200,55,25,6230.0
0,0,200,200,55,30,5289.0
0,0,200,200,55,35,4578.0
0,0,200,200,55,40,4046.0
0,0,200,200,55,45,3512.0
0,0,200,200,55,50,3227.0
0,0,200,200,55,55,2937.0
600,600,600,600,10,10,17571.0
600,600,600,600,10,15,28842.0
600,600,600,600,10,20,37692.0
600,600,600,600,10,25,46405.0
600,600,600,600,10,30,55949.0
600,600,600,600,10,35,64659.0
600,600,600,600,10,40,74822.0
600,600,600,600,10,45,85062.0
600,600,600,600,10,50,94279.0
600,600,600,600,10,55,103928.0
600,600,600,600,15,10,15606.0
600,600,600,600,15,15,14876.0
600,600,600,600,15,20,18042.0
600,600,600,600,15,25,22418.0
600,600,600,600,15,30,28137.0
600,600,600,600,15,35,33638.0
600,600,600,600,15,40,39758.0
600,600,600,600,15,45,45939.0
600,600,600,600,15,50,51891.0
600,600,600,600,15,55,57836.0
600,600,600,600,20,10,19027.0
600,600,600,600,20,15,16789.0
600,600,600,600,20,20,17912.0
600,600,600,600,20,25,20913.0
600,600,600,600,20,30,25332.0
600,600,600,600,20,35,30188.0
600,600,600,600,20,40,34922.0
600,600,600,600,20,45,39734.0
600,600,600,600,20,50,45397.0
600,600,600,600,20,55,50006.0
600,600,600,600,25,10,22261.0
600,600,600,600,25,15,18715.0
600,600,600,600,25,20,18504.0
600,600,600,600,25,25,20581.0
600,600,600,600,25,30,24093.0
600,600,600,600,25,35,28361.0
600,600,600,600,25,40,32328.0
600,600,600,600,25,45,36872.0
600,600,600,600,25,50,41146.0
600,600,600,600,25,55,45557.0
600,600,600,600,30,10,25809.0
600,600,600,600,30,15,20948.0
600,600,600,600,30,20,20089.0
600,600,600,600,30,25,21112.0
600,600,600,600,30,30,24430.0
600,600,600,600,30,35,28029.0
600,600,600,600,30,40,31068.0
600,600,600,600,30,45,35358.0
600,600,600,600,30,50,39297.0
600,600,600,600,30,55,43091.0
600,600,600,600,35,10,29193.0
600,600,600,600,35,15,23033.0
600,600,600,600,35,20,21791.0
600,600,600,600,35,25,22128.0
600,600,600,600,35,30,25032.0
600,600,600,600,35,35,27702.0
600,600,600,600,35,40,30567.0
600,600,600,600,35,45,34070.0
600,600,600,600,35,50,37641.0
600,600,600,600,35,55,41143.0
600,600,600,600,40,10,32673.0
600,600,600,600,40,15,25298.0
600,600,600,600,40,20,23089.0
600,600,600,600,40,25,22950.0
600,600,600,600,40,30,24516.0
600,600,600,600,40,35,27308.0
600,600,600,600,40,40,29761.0
600,600,600,600,40,45,32636.0
600,600,600,600,40,50,35794.0
600,600,600,600,40,55,38852.0
600,600,600,600,45,10,36302.0
600,600,600,600,45,15,27959.0
600,600,600,600,45,20,25154.0
600,600,600,600,45,25,24377.0
600,600,600,600,45,30,25286.0
600,600,600,600,45,35,27373.0
600,600,600,600,45,40,29402.0
600,600,600,600,45,45,32033.0
600,600,600,600,45,50,34762.0
600,600,600,600,45,55,37470.0
600,600,600,600,50,10,40061.0
600,600,600,600,50,15,30528.0
600,600,600,600,50,20,27106.0
600,600,600,600,50,25,25655.0
600,600,600,600,50,30,26382.0
600,600,600,600,50,35,27908.0
600,600,600,600,50,40,29832.0
600,600,600,600,50,45,32061.0
600,600,600,600,50,50,34468.0
600,600,600,600,50,55,36727.0
600,600,600,600,55,10,43504.0
600,600,600,600,55,15,32809.0
600,600,600,600,55,20,28702.0
600,600,600,600,55,25,26344.0
600,600,600,600,55,30,26707.0
600,600,600,600,55,35,27791.0
600,600,600,600,55,40,29025.0
600,600,600,600,55,45,31084.0
600,600,600,600,55,50,33199.0
600,600,600,600,55,55,35252.0
10,10,10,10,10,10,74.0
10,10,10,10,10,15,186.0
10,10,10,10,10,20,249.0
10,10,10,10,10,25,227.0
10,10,10,10,10,30,264.0
10,10,10,10,10,35,278.0
10,10,10,10,10,40,388.0
10,10,10,10,10,45,454.0
10,10,10,10,10,50,467.0
10,10,10,10,10,55,509.0
10,10,10,10,15,10,187.0
10,10,10,10,15,15,236.0
10,10,10,10,15,20,188.0
10,10,10,10,15,25,231.0
10,10,10,10,15,30,260.0
10,10,10,10,15,35,437.0
10,10,10,10,15,40,344.0
10,10,10,10,15,45,445.0
10,10,10,10,15,50,411.0
10,10,10,10,15,55,522.0
10,10,10,10,20,10,241.0
10,10,10,10,20,15,165.0
10,10,10,10,20,20,192.0
10,10,10,10,20,25,200.0
10,10,10,10,20,30,398.0
10,10,10,10,20,35,294.0
10,10,10,10,20,40,339.0
10,10,10,10,20,45,390.0
10,10,10,10,20,50,426.0
10,10,10,10,20,55,542.0
10,10,10,10,25,10,206.0
10,10,10,10,25,15,210.0
10,10,10,10,25,20,170.0
10,10,10,10,25,25,387.0
10,10,10,10,25,30,302.0
10,10,10,10,25,35,339.0
10,10,10,10,25,40,338.0
10,10,10,10,25,45,358.0
10,10,10,10,25,50,514.0
10,10,10,10,25,55,447.0
10,10,10,10,30,10,239.0
10,10,10,10,30,15,202.0
10,10,10,10,30,20,311.0
10,10,10,10,30,25,323.0
10,10,10,10,30,30,323.0
10,10,10,10,30,35,340.0
10,10,10,10,30,40,297.0
10,10,10,10,30,45,449.0
10,10,10,10,30,50,383.0
10,10,10,10,30,55,504.0
10,10,10,10,35,10,227.0
10,10,10,10,35,15,390.0
10,10,10,10,35,20,361.0
10,10,10,10,35,25,320.0
10,10,10,10,35,30,349.0
10,10,10,10,35,35,334.0
10,10,10,10,35,40,414.0
10,10,10,10,35,45,437.0
10,10,10,10,35,50,546.0
10,10,10,10,35,55,451.0
10,10,10,10,40,10,535.0
10,10,10,10,40,15,381.0
10,10,10,10,40,20,356.0
10,10,10,10,40,25,346.0
10,10,10,10,40,30,308.0
10,10,10,10,40,35,403.0
10,10,10,10,40,40,495.0
10,10,10,10,40,45,550.0
10,10,10,10,40,50,438.0
10,10,10,10,40,55,452.0
10,10,10,10,45,10,434.0
10,10,10,10,45,15,436.0
10,10,10,10,45,20,388.0
10,10,10,10,45,25,337.0
10,10,10,10,45,30,475.0
10,10,10,10,45,35,555.0
10,10,10,10,45,40,526.0
10,10,10,10,45,45,432.0
10,10,10,10,45,50,491.0
10,10,10,10,45,55,543.0
10,10,10,10,50,10,484.0
10,10,10,10,50,15,414.0
10,10,10,10,50,20,377.0
10,10,10,10,50,25,510.0
10,10,10,10,50,30,521.0
10,10,10,10,50,35,503.0
10,10,10,10,50,40,433.0
10,10,10,10,50,45,390.0
10,10,10,10,50,50,534.0
10,10,10,10,50,55,690.0
10,10,10,10,55,10,472.0
10,10,10,10,55,15,401.0
10,10,10,10,55,20,554.0
10,10,10,10,55,25,530.0
10,10,10,10,55,30,570.0
10,10,10,10,55,35,485.0
10,10,10,10,55,40,444.0
10,10,10,10,55,45,582.0
10,10,10,10,55,50,688.0
10,10,10,10,55,55,545.0
765,234,90,345,10,10,11040.0
765,234,90,345,10,15,20895.0
765,234,90,345,10,20,28936.0
765,234,90,345,10,25,35880.0
765,234,90,345,10,30,45258.0
765,234,90,345,10,35,53277.0
765,234,90,345,10,40,61439.0
765,234,90,345,10,45,71006.0
765,234,90,345,10,50,77675.0
765,234,90,345,10,55,86128.0
765,234,90,345,15,10,6946.0
765,234,90,345,15,15,8242.0
765,234,90,345,15,20,11462.0
765,234,90,345,15,25,15694.0
765,234,90,345,15,30,21110.0
765,234,90,345,15,35,26344.0
765,234,90,345,15,40,31457.0
765,234,90,345,15,45,36679.0
765,234,90,345,15,50,41549.0
765,234,90,345,15,55,46324.0
765,234,90,345,20,10,7608.0
765,234,90,345,20,15,8294.0
765,234,90,345,20,20,10201.0
765,234,90,345,20,25,13868.0
765,234,90,345,20,30,17648.0
765,234,90,345,20,35,22367.0
765,234,90,345,20,40,26467.0
765,234,90,345,20,45,31175.0
765,234,90,345,20,50,35850.0
765,234,90,345,20,55,39852.0
765,234,90,345,25,10,8513.0
765,234,90,345,25,15,8683.0
765,234,90,345,25,20,9621.0
765,234,90,345,25,25,12605.0
765,234,90,345,25,30,16438.0
765,234,90,345,25,35,20274.0
765,234,90,345,25,40,24172.0
765,234,90,345,25,45,27786.0
765,234,90,345,25,50,31954.0
765,234,90,345,25,55,35753.0
765,234,90,345,30,10,9414.0
765,234,90,345,30,15,9216.0
765,234,90,345,30,20,10080.0
765,234,90,345,30,25,12617.0
765,234,90,345,30,30,15681.0
765,234,90,345,30,35,19386.0
765,234,90,345,30,40,22476.0
765,234,90,345,30,45,26039.0
765,234,90,345,30,50,30022.0
765,234,90,345,30,55,33278.0
765,234,90,345,35,10,10379.0
765,234,90,345,35,15,9504.0
765,234,90,345,35,20,10534.0
765,234,90,345,35,25,12354.0
765,234,90,345,35,30,15802.0
765,234,90,345,35,35,18620.0
765,234,90,345,35,40,21702.0
765,234,90,345,35,45,25146.0
765,234,90,345,35,50,28330.0
765,234,90,345,35,55,31678.0
765,234,90,345,40,10,11377.0
765,234,90,345,40,15,10346.0
765,234,90,345,40,20,10288.0
765,234,90,345,40,25,12033.0
765,234,90,345,40,30,14540.0
765,234,90,345,40,35,17415.0
765,234,90,345,40,40,19957.0
765,234,90,345,40,45,23005.0
765,234,90,345,40,50,26212.0
765,234,90,345,40,55,28816.0
765,234,90,345,45,10,12549.0
765,234,90,345,45,15,10891.0
765,234,90,345,45,20,10976.0
765,234,90,345,45,25,12205.0
765,234,90,345,45,30,14626.0
765,234,90,345,45,35,16843.0
765,234,90,345,45,40,19347.0
765,234,90,345,45,45,22014.0
765,234,90,345,45,50,24914.0
765,234,90,345,45,55,27468.0
765,234,90,345,50,10,13663.0
765,234,90,345,50,15,11718.0
765,234,90,345,50,20,11492.0
765,234,90,345,50,25,12205.0
765,234,90,345,50,30,14429.0
765,234,90,345,50,35,16607.0
765,234,90,345,50,40,19023.0
765,234,90,345,50,45,21419.0
765,234,90,345,50,50,24304.0
765,234,90,345,50,55,26804.0
765,234,90,345,55,10,14676.0
765,234,90,345,55,15,12351.0
765,234,90,345,55,20,11569.0
765,234,90,345,55,25,12056.0
765,234,90,345,55,30,14073.0
765,234,90,345,55,35,15981.0
765,234,90,345,55,40,17896.0
765,234,90,345,55,45,20120.0
765,234,90,345,55,50,22709.0
765,234,90,345,55,55,24736.0
254,245,135,99,10,10,6785.0
254,245,135,99,10,12,8271.0
254,245,135,99,10,14,9592.0
